subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order	docpath	path	file	basename	xlsxpath
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	7	Create new	species	Orthonairovirus antuense	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2023.024M.Bunyaviricetes.zip:20;2023.024M.Bunyaviricetes.zip:16;2023.024M.Bunyaviricetes.zip:11 did a rename class Ellioviricetes to Bunyaviricetes;rename order Bunyavirales to Elliovirales;move family Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae, PROPOSED//OBSERVED=Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae;Orthonairovirus	NA	1947	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	7	Create new	species	Orthonairovirus antuense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Nairoviridae;Orthonairovirus;Orthonairovirus antuense'	NA	1947	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	8	Create new	species	Orthonairovirus sunci	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2023.024M.Bunyaviricetes.zip:20;2023.024M.Bunyaviricetes.zip:16;2023.024M.Bunyaviricetes.zip:11 did a rename class Ellioviricetes to Bunyaviricetes;rename order Bunyavirales to Elliovirales;move family Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae, PROPOSED//OBSERVED=Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae;Orthonairovirus	NA	1948	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	8	Create new	species	Orthonairovirus sunci	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Nairoviridae;Orthonairovirus;Orthonairovirus sunci'	NA	1948	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	9	Create new	species	Orthonairovirus crocidurae	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2023.024M.Bunyaviricetes.zip:20;2023.024M.Bunyaviricetes.zip:16;2023.024M.Bunyaviricetes.zip:11 did a rename class Ellioviricetes to Bunyaviricetes;rename order Bunyavirales to Elliovirales;move family Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae, PROPOSED//OBSERVED=Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae;Orthonairovirus	NA	1949	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	9	Create new	species	Orthonairovirus crocidurae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Nairoviridae;Orthonairovirus;Orthonairovirus crocidurae'	NA	1949	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	10	Create new	species	Orthonairovirus manidae	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2023.024M.Bunyaviricetes.zip:20;2023.024M.Bunyaviricetes.zip:16;2023.024M.Bunyaviricetes.zip:11 did a rename class Ellioviricetes to Bunyaviricetes;rename order Bunyavirales to Elliovirales;move family Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae, PROPOSED//OBSERVED=Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae;Orthonairovirus	NA	1950	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	10	Create new	species	Orthonairovirus manidae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Nairoviridae;Orthonairovirus;Orthonairovirus manidae'	NA	1950	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	11	Create new	species	Orthonairovirus sinense	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2023.024M.Bunyaviricetes.zip:20;2023.024M.Bunyaviricetes.zip:16;2023.024M.Bunyaviricetes.zip:11 did a rename class Ellioviricetes to Bunyaviricetes;rename order Bunyavirales to Elliovirales;move family Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae, PROPOSED//OBSERVED=Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae;Orthonairovirus	NA	1951	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	11	Create new	species	Orthonairovirus sinense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Nairoviridae;Orthonairovirus;Orthonairovirus sinense'	NA	1951	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	12	Create new	species	Orthonairovirus meihuashanense	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2023.024M.Bunyaviricetes.zip:20;2023.024M.Bunyaviricetes.zip:16;2023.024M.Bunyaviricetes.zip:11 did a rename class Ellioviricetes to Bunyaviricetes;rename order Bunyavirales to Elliovirales;move family Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae, PROPOSED//OBSERVED=Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae;Orthonairovirus	NA	1952	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	12	Create new	species	Orthonairovirus meihuashanense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Nairoviridae;Orthonairovirus;Orthonairovirus meihuashanense'	NA	1952	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	13	Create new	species	Orthonairovirus lambarenense	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2023.024M.Bunyaviricetes.zip:20;2023.024M.Bunyaviricetes.zip:16;2023.024M.Bunyaviricetes.zip:11 did a rename class Ellioviricetes to Bunyaviricetes;rename order Bunyavirales to Elliovirales;move family Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae, PROPOSED//OBSERVED=Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae;Orthonairovirus	NA	1953	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	13	Create new	species	Orthonairovirus lambarenense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Nairoviridae;Orthonairovirus;Orthonairovirus lambarenense'	NA	1953	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	14	Create new	species	Orthonairovirus gubboense	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2023.024M.Bunyaviricetes.zip:20;2023.024M.Bunyaviricetes.zip:16;2023.024M.Bunyaviricetes.zip:11 did a rename class Ellioviricetes to Bunyaviricetes;rename order Bunyavirales to Elliovirales;move family Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae, PROPOSED//OBSERVED=Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;[Ellio//Bunya]viricetes;[Bunya//Ellio]virales;Nairoviridae;Orthonairovirus	NA	1954	NA	NA	NA	NA	NA
Animal dsRNA and -ssRNA (M) proposals	2023.028M	2023.028M.Nairoviridae_1ng_9nsp.docx	2023.028M.Nairoviridae_1ng_9nsp.xlsx	14	Create new	species	Orthonairovirus gubboense	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Nairoviridae;Orthonairovirus;Orthonairovirus gubboense'	NA	1954	NA	NA	NA	NA	NA
NA	2023.028M	NA	NA	NA	NA	NA	NA	INFO	IGNORE_FNAME_SUPPL	All files with '_Suppl.' in filename are ignored	NA	2023.028M	NA	MSL39v4/./proposalsFinal/Animal dsRNA and -ssRNA (M) proposals/2023.028M.Nairoviridae_1ng_9nsp_Suppl.xlsx	MSL39v4/./proposalsFinal/Animal dsRNA and -ssRNA (M) proposals	2023.028M.Nairoviridae_1ng_9nsp_Suppl.xlsx	2023.028M.Nairoviridae_1ng_9nsp_Suppl	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	5	Create new	species	Capillovirus alphagerberae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Trivirinae;Capillovirus;Capillovirus alphagerberae'	NA	4763	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	6	Create new	species	Capillovirus unipolysciasii	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Trivirinae;Capillovirus;Capillovirus unipolysciasii'	NA	4764	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	7	Create new	species	Citrivirus unipolysciasii	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Trivirinae;Citrivirus;Citrivirus unipolysciasii'	NA	4765	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	8	Create new	species	Vitivirus nuvitis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Trivirinae;Vitivirus;Vitivirus nuvitis'	NA	4766	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	9	Create new	species	Vitivirus ananasae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Trivirinae;Vitivirus;Vitivirus ananasae'	NA	4767	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	10	Create new	species	Carlavirus sigmavaccinii	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus;Carlavirus sigmavaccinii'	NA	4768	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	11	Create new	species	Carlavirus oleraceae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus;Carlavirus oleraceae'	NA	4769	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	12	Create new	species	Carlavirus jasmini	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus;Carlavirus jasmini'	NA	4770	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	13	Create new	species	Carlavirus unipseudostellariae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus;Carlavirus unipseudostellariae'	NA	4771	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	14	Create new	species	Carlavirus duopseudostellariae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus;Carlavirus duopseudostellariae'	NA	4772	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	15	Create new	species	Carlavirus tripseudostellariae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus;Carlavirus tripseudostellariae'	NA	4773	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	16	Create new	species	Carlavirus unisteviae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus;Carlavirus unisteviae'	NA	4774	NA	NA	NA	NA	NA
Plant virus (P) proposals	2023.028P	2023.028P.Betaflexiviridae_13nsp.docx	2023.028P.Betaflexiviridae_13nsp.xlsx	17	Create new	species	Foveavirus mumeae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Quinvirinae;Foveavirus;Foveavirus mumeae'	NA	4775	NA	NA	NA	NA	NA
Bacterial viruses (B) proposals	2023.029B	2023.029B.Guarnerosvirinae_nsf.docx	2023.029B.Guarnerosvirinae_nsf.xlsx	5	Create new	subfamily	Guarnerosvirinae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create subfamily of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guarnerosvirinae'	NA	339	NA	NA	NA	NA	NA
